matricule;date;quantite;fournisseur;typePaiement;note;station
2532;11/02/2024 18:46;38.55;0;1407026665;4;89
817371;11/02/2024 20:46;57.82;0;1407021295;0;100
837710;12/02/2024 07:23;34.01;0;1407058655;4;103
929;12/02/2024 10:26;161.21;0;1407004714;3;13
2530;12/02/2024 10:05;39.6;0;1407004596;0;99
230;12/02/2024 09:22;181.36;0;1407018303;3;121
2507;12/02/2024 09:19;39.6;0;1407004592;0;98
2558;12/02/2024 13:05;26.14;0;1407004595;0;56
2544;12/02/2024 12:57;136.02;0;1407040610;3;94
2515;12/02/2024 15:12;193.45;0;1407004707;3;7
2559;12/02/2024 16:45;125.94;0;1407004726;3;94
218;12/02/2024 16:20;55.42;0;1407004717;3;94
2394;12/02/2024 18:39;171.28;0;1407020802;3;94
2504;12/02/2024 20:08;25.74;0;1407004598;0;98
2550;13/02/2024 09:31;110.83;0;1407045629;3;94
1609;13/02/2024 11:35;68.01;0;1407004708;3;94
294;13/02/2024 10:40;62.97;0;1407020803;3;15
2530;13/02/2024 16:35;36.44;0;1407004596;0;99
2507;13/02/2024 16:08;19.8;0;1407004592;0;94
1139;13/02/2024 15:36;347.61;0;1407023587;3;94
817359;13/02/2024 14:19;36.27;0;1407022916;3;94
6125;13/02/2024 18:16;50.3;0;1407072632;0;94
837708;13/02/2024 18:06;31.68;0;1407062403;0;94
2522;14/02/2024 03:37;15.84;0;1407009157;0;96
6125;14/02/2024 10:10;35.64;0;1407072632;0;70
929;14/02/2024 09:14;73.05;0;1407004714;3;108
1609;14/02/2024 11:52;40.3;0;1407004708;3;18
2550;14/02/2024 11:18;75.57;0;1407045629;3;95
817372;14/02/2024 11:01;80.6;0;1407022915;3;94
6125;13/02/2024 11:50;42.38;0;1407072632;0;47
2539;14/02/2024 15:30;25.74;0;1407018026;0;90
1234;14/02/2024 15:10;55.92;0;1407004727;3;13
2559;14/02/2024 14:34;94.21;0;1407004726;3;93
817397;14/02/2024 14:14;23.76;0;1407004720;0;96
817369;14/02/2024 16:39;38.55;0;1407004729;4;94
6125;14/02/2024 17:43;45.54;0;1407072632;0;94
2394;14/02/2024 19:55;148.61;0;1407020802;3;94
2487;14/02/2024 23:44;41.19;0;1407022475;0;98
1609;15/02/2024 13:16;47.86;0;1407004708;3;93
2544;15/02/2024 13:13;176.32;0;1407040610;3;94
2602;15/02/2024 12:22;35.64;0;1407004594;0;34
1234;15/02/2024 16:07;125.94;0;1407004727;3;22
6125;15/02/2024 16:12;36.44;0;1407072632;0;109
837710;15/02/2024 16:17;39.46;0;1407058655;4;84
1139;15/02/2024 15:26;347.61;0;1407023587;3;94
2530;15/02/2024 14:14;31.68;0;1407004596;0;112
1111;15/02/2024 19:30;93.2;0;1407004713;3;94
6125;15/02/2024 18:39;33.66;0;1407072632;0;93
2558;15/02/2024 17:13;39.21;0;1407004595;0;102
2504;16/02/2024 09:08;15.45;0;1407004598;0;90
1609;16/02/2024 08:31;30.23;0;1407004708;3;18
929;16/02/2024 13:33;153.9;0;1407004714;3;119
2483;16/02/2024 11:59;113.35;0;1407022918;3;94
817369;16/02/2024 11:17;41.27;0;1407004729;4;122
294;16/02/2024 10:51;64.99;0;1407020803;3;16
932;16/02/2024 17:23;19.8;0;1407022663;0;121
1624;16/02/2024 16:12;39.6;0;1407004711;0;94
2559;16/02/2024 14:31;100.76;0;1407004726;3;95
2476;16/02/2024 18:20;34.92;0;1407022662;4;94
6125;16/02/2024 17:40;33.66;0;1407072632;0;109
6125;16/02/2024 21:04;40.4;0;1407072632;0;94
2394;16/02/2024 19:50;125.94;0;1407020802;3;94
2532;17/02/2024 09:57;43.08;0;1407026665;4;94
1889;17/02/2024 08:57;34.92;0;1407025486;4;94
2550;17/02/2024 12:31;159.19;0;1407045629;3;94
6125;17/02/2024 11:55;30.1;0;1407072632;0;70
2544;17/02/2024 11:52;183.88;0;1407040610;3;94
2515;17/02/2024 10:58;209.07;0;1407004707;3;99
6125;17/02/2024 15:55;36.04;0;1407072632;0;93
2549;17/02/2024 13:56;65.54;0;1407024331;0;121
1609;17/02/2024 13:23;41.81;0;1407004708;3;93
2507;17/02/2024 17:15;39.6;0;1407004592;0;98
837710;17/02/2024 17:15;33.56;0;1407058655;4;7
294;18/02/2024 10:27;56.93;0;1407020803;3;99
2487;18/02/2024 10:56;45.54;0;1407022475;0;89
817356;18/02/2024 14:15;12.28;0;1407004738;0;93
837708;18/02/2024 23:13;39.6;0;1407062403;0;100
6125;19/02/2024 10:27;31.68;0;1407072632;0;104
2530;19/02/2024 09:52;22.97;0;1407004596;0;99
1609;19/02/2024 09:47;55.42;0;1407004708;3;7
2558;19/02/2024 08:00;19.8;0;1407004595;0;93
2502;19/02/2024 13:14;42.82;0;1407062407;3;94
1139;19/02/2024 15:16;347.61;0;1407023587;3;94
2559;19/02/2024 14:24;136.02;0;1407004726;3;93
2522;19/02/2024 16:10;55.45;0;1407009157;0;102
2558;19/02/2024 15:33;26.14;0;1407004595;0;39
294;19/02/2024 19:25;56.42;0;1407020803;3;13
218;19/02/2024 17:50;55.42;0;1407004717;3;94
2394;19/02/2024 17:15;176.32;0;1407020802;3;94
2602;19/02/2024 21:36;39.6;0;1407004594;0;90
2539;20/02/2024 09:55;25.74;0;1407018026;0;90
230;20/02/2024 09:45;176.32;0;1407018303;3;13
6125;19/02/2024 14:28;14.26;0;1407072632;0;47
1609;20/02/2024 13:19;57.93;0;1407004708;3;93
2550;20/02/2024 12:13;96.22;0;1407045629;3;94
2472;20/02/2024 10:46;38.55;0;1407044677;4;94
1234;20/02/2024 15:13;116.37;0;1407004727;3;22
817397;20/02/2024 17:10;19.8;0;1407004720;0;94
932;20/02/2024 14:05;29.7;0;1407022663;0;47
2530;21/02/2024 09:56;35.64;0;1407004596;0;99
2507;21/02/2024 08:31;39.6;0;1407004592;0;98
1889;21/02/2024 14:00;38.55;0;1407025486;4;94
1624;21/02/2024 13:27;55.45;0;1407004711;0;89
2504;21/02/2024 13:21;14.26;0;1407004598;0;90
2515;21/02/2024 12:18;191.44;0;1407004707;3;99
929;21/02/2024 12:20;159.19;0;1407004714;3;59
1609;21/02/2024 12:17;35.26;0;1407004708;3;18
837710;21/02/2024 10:48;0.35;0;1407058655;4;121
2394;21/02/2024 15:47;181.36;0;1407020802;3;94
1139;21/02/2024 15:32;347.61;0;1407023587;3;94
2559;21/02/2024 15:05;105.79;0;1407004726;3;93
2478;21/02/2024 19:06;39.6;0;1407054290;0;101
2487;21/02/2024 17:40;41.58;0;1407022475;0;89
2530;22/02/2024 11:51;29.7;0;1407004596;0;112
1624;22/02/2024 11:33;27.72;0;1407004711;0;83
2478;22/02/2024 11:04;22.18;0;1407054290;0;101
837709;22/02/2024 09:43;75.57;0;1407022917;3;94
817369;22/02/2024 08:02;55.78;0;1407004729;4;94
1609;22/02/2024 11:59;43.83;0;1407004708;3;94
294;22/02/2024 15:53;65.49;0;1407020803;3;34
2532;22/02/2024 15:45;42.49;0;1407026665;4;94
2544;22/02/2024 14:22;176.32;0;1407040610;3;93
817367;22/02/2024 19:01;13.07;0;1407027605;0;90
2558;22/02/2024 20:03;39.6;0;1407004595;0;90
929;23/02/2024 12:58;120.65;0;1407004714;3;13
2550;23/02/2024 12:34;141.06;0;1407045629;3;94
2537;23/02/2024 15:31;189.17;0;1407040611;3;95
2539;23/02/2024 15:49;23.76;0;1407018026;0;94
1139;23/02/2024 15:06;347.61;0;1407023587;3;94
817359;23/02/2024 14:21;21.66;0;1407022916;3;94
2559;23/02/2024 14:02;100.76;0;1407004726;3;94
2374;23/02/2024 13:41;41.98;0;1407022474;0;4
2507;23/02/2024 21:03;39.6;0;1407004592;0;98
1111;23/02/2024 20:28;100.0;0;1407004713;3;94
1624;24/02/2024 06:33;39.6;0;1407004711;0;66
2394;24/02/2024 15:15;100.76;0;1407020802;3;94
837708;24/02/2024 14:36;23.76;0;1407062403;0;98
6125;24/02/2024 10:56;23.76;0;1407072632;0;104
6125;24/02/2024 08:11;41.58;0;1407072632;0;94
2476;24/02/2024 07:54;55.1;0;1407022662;4;100
230;24/02/2024 07:53;176.32;0;1407018303;3;29
2544;24/02/2024 15:12;75.57;0;1407040610;3;93
1609;24/02/2024 13:34;61.46;0;1407004708;3;93
817371;24/02/2024 20:18;56.24;0;1407021295;0;100
6125;24/02/2024 19:36;47.52;0;1407072632;0;94
817359;25/02/2024 09:36;56.93;0;1407022916;3;94
1609;25/02/2024 12:52;35.26;0;1407004708;3;18
2374;25/02/2024 11:15;31.68;0;1407022474;0;93
6125;25/02/2024 11:08;39.6;0;1407072632;0;109
6125;25/02/2024 15:30;36.04;0;1407072632;0;94
817397;25/02/2024 18:44;23.76;0;1407004720;0;96
2522;25/02/2024 17:57;55.45;0;1407009157;0;98
6125;25/02/2024 21:53;34.46;0;1407072632;0;70
2515;26/02/2024 09:57;217.63;0;1407004707;3;95
2530;26/02/2024 09:50;22.97;0;1407004596;0;99
2487;26/02/2024 09:48;45.15;0;1407022475;0;98
2558;26/02/2024 08:05;17.82;0;1407004595;0;93
2602;26/02/2024 11:33;41.58;0;1407004594;0;121
1139;26/02/2024 15:29;347.61;0;1407023587;3;94
837710;26/02/2024 14:51;34.01;0;1407058655;4;14
2559;26/02/2024 14:40;123.43;0;1407004726;3;93
837709;26/02/2024 14:14;22.67;0;1407022917;3;94
2374;26/02/2024 14:13;31.68;0;1407022474;0;84
2544;26/02/2024 13:48;104.79;0;1407040610;3;93
218;26/02/2024 17:49;15.11;0;1407004717;3;94
1234;26/02/2024 16:57;110.83;0;1407004727;3;70
932;26/02/2024 16:58;26.14;0;1407022663;0;121
837708;26/02/2024 18:52;31.68;0;1407062403;0;94
6125;27/02/2024 00:44;51.09;0;1407072632;0;90
2507;27/02/2024 10:03;39.6;0;1407004592;0;98
2394;27/02/2024 13:30;176.32;0;1407020802;3;94
1609;27/02/2024 12:57;40.3;0;1407004708;3;93
817372;27/02/2024 12:24;60.45;0;1407022915;3;94
2502;27/02/2024 11:58;44.84;0;1407062407;3;94
2539;27/02/2024 11:34;24.95;0;1407018026;0;89
1234;27/02/2024 15:52;69.52;0;1407004727;3;3
2487;27/02/2024 15:55;35.64;0;1407022475;0;117
2530;27/02/2024 15:13;26.14;0;1407004596;0;111
2558;27/02/2024 14:24;39.6;0;1407004595;0;93
1889;27/02/2024 17:56;38.1;0;1407025486;4;90
230;27/02/2024 17:56;168.77;0;1407018303;3;4
294;28/02/2024 07:59;69.52;0;1407020803;3;78
2550;28/02/2024 12:21;181.36;0;1407045629;3;94
6125;28/02/2024 11:53;31.68;0;1407072632;0;104
1609;28/02/2024 11:09;35.26;0;1407004708;3;18
2472;28/02/2024 10:54;38.55;0;1407044677;4;94
817359;28/02/2024 10:32;32.75;0;1407022916;3;94
6125;28/02/2024 15:36;17.82;0;1407072632;0;109
1139;28/02/2024 15:10;347.61;0;1407023587;3;94
2544;28/02/2024 14:08;105.79;0;1407040610;3;93
2559;28/02/2024 14:05;98.74;0;1407004726;3;94
6125;28/02/2024 17:50;45.54;0;1407072632;0;100
2532;29/02/2024 10:23;46.71;0;1407026665;4;99
837710;29/02/2024 10:01;29.48;0;1407058655;4;121
2530;29/02/2024 09:53;33.27;0;1407004596;0;99
2504;29/02/2024 11:24;30.69;0;1407004598;0;94
817359;29/02/2024 11:10;45.84;0;1407022916;3;94
1624;29/02/2024 10:53;55.45;0;1407004711;0;89
1609;29/02/2024 14:19;45.34;0;1407004708;3;18
218;29/02/2024 17:10;37.78;0;1407004717;3;94
817359;29/02/2024 20:01;18.14;0;1407022916;3;94
929;29/02/2024 17:25;158.19;0;1407004714;3;47
2374;29/02/2024 22:50;25.35;0;1407022474;0;25
2515;01/03/2024 10:12;210.08;0;1407004707;3;99
2487;01/03/2024 08:52;47.52;0;1407022475;0;89
2507;01/03/2024 13:19;39.6;0;1407004592;0;98
837709;01/03/2024 12:30;95.72;0;1407022917;3;94
817356;01/03/2024 10:44;27.72;0;1407004738;0;93
1139;01/03/2024 16:26;352.64;0;1407023587;3;94
2550;01/03/2024 14:32;100.76;0;1407045629;3;93
2394;01/03/2024 14:07;166.25;0;1407020802;3;94
2478;01/03/2024 19:13;39.6;0;1407054290;0;89
817374;01/03/2024 18:04;27.72;0;1407004737;0;90
2544;01/03/2024 15:44;115.87;0;1407040610;3;93
817369;01/03/2024 20:24;55.78;0;1407004729;4;90
2537;02/03/2024 09:26;44.33;0;1407040611;3;95
1609;02/03/2024 11:53;45.34;0;1407004708;3;94
2549;02/03/2024 16:33;39.6;0;1407024331;0;99
2539;02/03/2024 16:02;25.74;0;1407018026;0;90
1624;02/03/2024 14:52;47.52;0;1407004711;0;115
2559;02/03/2024 14:14;149.12;0;1407004726;3;93
817367;02/03/2024 19:18;53.47;0;1407027605;0;89
2476;03/03/2024 11:08;27.21;0;1407022662;4;100
2530;03/03/2024 14:01;35.64;0;1407004596;0;99
1889;03/03/2024 18:50;40.36;0;1407025486;4;96
1624;03/03/2024 20:35;59.41;0;1407004711;0;94
817397;03/03/2024 20:17;19.8;0;1407004720;0;96
837708;04/03/2024 01:12;31.68;0;1407062403;0;100
817369;04/03/2024 07:08;38.1;0;1407004729;4;94
230;04/03/2024 10:27;176.32;0;1407018303;3;13
817369;04/03/2024 09:35;14.97;0;1407004729;4;70
294;04/03/2024 09:33;69.02;0;1407020803;3;121
2487;04/03/2024 08:00;31.68;0;1407022475;0;93
2558;04/03/2024 07:58;34.06;0;1407004595;0;93
2502;04/03/2024 13:19;27.71;0;1407062407;3;94
1234;04/03/2024 17:14;97.36;0;1407004727;3;122
2558;04/03/2024 16:14;23.76;0;1407004595;0;116
932;04/03/2024 16:17;29.31;0;1407022663;0;122
2374;04/03/2024 16:17;33.66;0;1407022474;0;124
6125;04/03/2024 16:05;59.41;0;1407072632;0;98
2394;04/03/2024 15:35;125.94;0;1407020802;3;94
2537;04/03/2024 15:05;39.8;0;1407040611;3;95
2544;04/03/2024 14:26;115.87;0;1407040610;3;93
817369;04/03/2024 18:01;21.77;0;1407004729;4;94
2507;04/03/2024 17:23;39.6;0;1407004592;0;98
2549;04/03/2024 20:47;59.41;0;1407024331;0;28
817371;04/03/2024 20:23;63.37;0;1407021295;0;100
2532;05/03/2024 09:28;31.75;0;1407026665;4;101
837710;05/03/2024 09:01;31.75;0;1407058655;4;106
1111;05/03/2024 08:04;103.27;0;1407004713;3;94
1609;05/03/2024 13:31;60.45;0;1407004708;3;93
2530;05/03/2024 13:28;32.48;0;1407004596;0;0
2558;05/03/2024 11:35;25.74;0;1407004595;0;93
2550;05/03/2024 11:30;163.73;0;1407045629;3;94
817372;05/03/2024 15:58;60.45;0;1407022915;3;94
1139;05/03/2024 15:34;352.64;0;1407023587;3;94
2394;05/03/2024 15:37;93.2;0;1407020802;3;94
817369;05/03/2024 15:25;23.58;0;1407004729;4;109
2522;05/03/2024 19:23;47.92;0;1407009157;0;98
817367;05/03/2024 18:26;40.0;0;1407027605;0;98
2602;05/03/2024 16:58;40.0;0;1407004594;0;13
2559;05/03/2024 16:32;116.88;0;1407004726;3;93
6125;06/03/2024 02:26;55.84;0;1407072632;0;29
837708;06/03/2024 09:43;41.19;0;1407062403;0;100
2487;06/03/2024 08:34;46.93;0;1407022475;0;98
2476;06/03/2024 08:31;36.28;0;1407022662;4;100
2515;06/03/2024 08:03;181.36;0;1407004707;3;114
1609;06/03/2024 11:23;35.26;0;1407004708;3;18
2472;06/03/2024 16:27;36.28;0;1407044677;4;94
2504;06/03/2024 21:57;33.66;0;1407004598;0;94
837708;06/03/2024 21:02;11.88;0;1407062403;0;109
2374;07/03/2024 09:58;35.64;0;1407022474;0;34
2539;07/03/2024 13:22;26.53;0;1407018026;0;89
1609;07/03/2024 13:08;41.81;0;1407004708;3;100
218;07/03/2024 11:50;41.31;0;1407004717;3;94
2559;07/03/2024 15:14;98.24;0;1407004726;3;93
1139;07/03/2024 15:01;347.61;0;1407023587;3;94
2530;07/03/2024 14:56;27.72;0;1407004596;0;80
1234;07/03/2024 14:34;96.73;0;1407004727;3;59
1609;07/03/2024 17:11;30.23;0;1407004708;3;7
230;08/03/2024 09:39;176.32;0;1407018303;3;13
2550;08/03/2024 12:10;123.43;0;1407045629;3;94
2544;08/03/2024 15:21;196.47;0;1407040610;3;93
1624;08/03/2024 16:35;35.64;0;1407004711;0;94
1624;08/03/2024 16:33;15.05;0;1407004711;0;94
6125;08/03/2024 19:18;41.98;0;1407072632;0;77
294;08/03/2024 18:01;67.51;0;1407020803;3;122
2394;08/03/2024 17:32;176.32;0;1407020802;3;94
1889;08/03/2024 17:34;38.55;0;1407025486;4;94
2515;08/03/2024 16:10;195.47;0;1407004707;3;60
2507;08/03/2024 20:58;39.6;0;1407004592;0;98
837708;08/03/2024 20:54;31.68;0;1407062403;0;100
2532;09/03/2024 09:35;30.84;0;1407026665;4;101
2522;09/03/2024 09:21;56.75;0;1407009157;0;102
817397;09/03/2024 09:07;19.8;0;1407004720;0;94
2602;09/03/2024 13:37;33.86;0;1407004594;0;122
837709;09/03/2024 11:26;69.52;0;1407022917;3;94
2559;09/03/2024 14:47;95.72;0;1407004726;3;93
1609;09/03/2024 14:38;53.4;0;1407004708;3;93
2478;09/03/2024 18:27;39.6;0;1407054290;0;100
1624;09/03/2024 16:29;31.68;0;1407004711;0;56
932;10/03/2024 15:25;28.91;0;1407022663;0;2
2532;10/03/2024 14:46;17.69;0;1407026665;4;51
2394;10/03/2024 18:57;150.13;0;1407020802;3;94
2487;10/03/2024 17:00;45.94;0;1407022475;0;89
2537;10/03/2024 16:58;35.26;0;1407040611;3;95
837710;09/03/2024 14:37;36.28;0;1407058655;4;72
1139;11/03/2024 10:25;347.61;0;1407023587;3;94
1609;11/03/2024 10:12;42.82;0;1407004708;3;0
2530;11/03/2024 09:19;21.78;0;1407004596;0;99
2558;11/03/2024 14:55;39.6;0;1407004595;0;90
2544;11/03/2024 14:43;75.57;0;1407040610;3;93
837708;11/03/2024 18:33;31.68;0;1407062403;0;98
817374;11/03/2024 18:13;24.16;0;1407004737;0;96
2539;11/03/2024 22:31;24.95;0;1407018026;0;96
2522;12/03/2024 04:16;11.88;0;1407009157;0;96
1234;12/03/2024 10:06;118.89;0;1407004727;3;45
2550;12/03/2024 09:40;158.69;0;1407045629;3;94
1609;12/03/2024 13:03;60.45;0;1407004708;3;94
503;01/06/2023 09:29;39.6;0;1407004736;5;94
503;12/06/2023 18:57;39.6;0;1407004736;5;94
503;22/06/2023 20:06;11.49;0;1407004736;5;100
503;03/07/2023 16:24;19.8;0;1407004736;5;94
503;08/07/2023 09:16;31.68;0;1407004736;5;94
503;18/07/2023 09:00;39.21;0;1407004736;5;96
503;02/08/2023 09:06;39.6;0;1407004736;5;96
503;12/08/2023 09:22;31.68;0;1407004736;5;94
503;21/08/2023 16:36;19.41;0;1407004736;5;96
503;01/09/2023 09:24;39.6;0;1407004736;5;94
503;10/09/2023 17:08;39.6;0;1407004736;5;100
503;21/09/2023 18:20;11.49;0;1407004736;5;94
503;01/10/2023 17:03;39.6;0;1407004736;5;89
503;14/10/2023 14:11;39.6;0;1407004736;5;94
503;23/10/2023 18:00;11.68;0;1407004736;5;94
503;10/12/2023 17:16;27.72;0;1407004736;5;100
503;14/01/2024 17:00;31.68;0;1407004736;5;89
503;23/01/2024 14:12;19.6;0;1407004736;5;100
503;01/02/2024 14:08;39.6;0;1407004736;5;94
503;07/02/2024 19:38;19.8;0;1407004736;5;96
503;14/02/2024 14:12;31.29;0;1407004736;5;94
503;01/03/2024 13:23;39.6;0;1407004736;5;94
542;01/06/2023 12:31;35.64;0;1407004734;5;98
542;09/06/2023 18:37;39.6;0;1407004734;5;98
542;16/06/2023 19:07;15.84;0;1407004734;5;89
542;18/06/2023 18:25;36.44;0;1407004734;5;99
542;22/06/2023 11:14;35.64;0;1407004734;5;104
542;24/06/2023 14:22;39.6;0;1407004734;5;94
542;30/06/2023 12:46;39.6;0;1407004734;5;96
542;03/07/2023 11:05;15.84;0;1407004734;5;89
542;04/07/2023 13:26;34.85;0;1407004734;5;98
542;07/07/2023 11:45;40.4;0;1407004734;5;98
542;21/07/2023 13:33;51.09;0;1407004734;5;78
542;22/07/2023 14:32;50.69;0;1407004734;5;104
542;26/07/2023 14:21;38.42;0;1407004734;5;70
542;31/07/2023 20:16;34.46;0;1407004734;5;75
542;01/08/2023 10:58;41.58;0;1407004734;5;70
542;05/08/2023 16:52;38.42;0;1407004734;5;104
542;09/08/2023 15:17;40.59;0;1407004734;5;51
542;11/08/2023 15:29;50.3;0;1407004734;5;98
542;19/08/2023 19:52;55.45;0;1407004734;5;68
542;22/08/2023 01:43;45.54;0;1407004734;5;99
542;24/08/2023 12:46;40.4;0;1407004734;5;29
542;29/08/2023 12:02;20.99;0;1407004734;5;107
542;05/09/2023 17:48;46.73;0;1407004734;5;89
542;07/09/2023 22:48;40.4;0;1407004734;5;75
542;11/09/2023 13:23;44.36;0;1407004734;5;89
542;15/09/2023 11:29;45.54;0;1407004734;5;104
542;20/09/2023 19:05;39.6;0;1407004734;5;91
542;21/09/2023 15:22;19.8;0;1407004734;5;94
542;22/09/2023 21:11;31.68;0;1407004734;5;94
542;06/10/2023 16:10;3.96;0;1407004734;5;98
542;06/10/2023 16:09;41.98;0;1407004734;5;98
542;11/10/2023 15:02;37.23;0;1407004734;5;94
542;19/10/2023 14:14;36.44;0;1407004734;5;109
542;26/10/2023 10:21;55.45;0;1407004734;5;94
542;17/01/2024 21:35;34.46;0;1407004734;5;99
542;18/01/2024 06:23;59.41;0;1407004734;5;109
542;21/01/2024 18:45;38.81;0;1407004734;5;112
542;24/01/2024 11:13;40.4;0;1407004734;5;98
542;02/02/2024 10:05;37.62;0;1407004734;5;99
542;02/02/2024 13:52;83.17;0;1407004734;5;109
388;01/06/2023 11:59;40.82;0;1407009160;1;98
388;05/06/2023 13:38;45.35;0;1407009160;1;94
388;17/06/2023 11:17;47.62;0;1407009160;1;98
388;19/06/2023 17:39;45.35;0;1407009160;1;94
388;03/07/2023 09:13;68.03;0;1407009160;1;94
388;25/07/2023 12:32;36.28;0;1407009160;1;51
388;19/08/2023 11:31;44.44;0;1407009160;1;99
388;13/09/2023 22:22;56.24;0;1407009160;1;21
388;18/09/2023 09:20;36.28;0;1407009160;1;104
388;05/10/2023 09:35;45.35;0;1407009160;1;94
388;05/10/2023 13:40;38.1;0;1407009160;1;94
388;07/10/2023 10:58;90.7;0;1407009160;1;98
388;14/10/2023 10:49;72.56;0;1407009160;1;98
388;11/12/2023 13:33;6.35;0;1407009160;1;94
388;11/12/2023 09:31;45.35;0;1407009160;1;94
388;19/01/2024 19:01;40.82;0;1407009160;1;98
388;22/01/2024 16:30;45.35;0;1407009160;1;94
388;22/01/2024 16:31;45.35;0;1407009160;1;94
388;05/02/2024 11:15;50.34;0;1407009160;1;98
388;14/02/2024 14:15;9.07;0;1407009160;1;98
388;17/02/2024 13:10;45.35;0;1407009160;1;94
388;17/02/2024 13:09;40.82;0;1407009160;1;94
314;01/06/2023 11:45;23.76;0;1407027170;5;109
314;02/06/2023 22:07;39.6;0;1407027170;5;29
314;07/06/2023 23:37;57.82;0;1407027170;5;29
314;09/06/2023 17:51;19.8;0;1407027170;5;94
314;12/06/2023 23:46;53.86;0;1407027170;5;29
314;16/06/2023 21:34;55.45;0;1407027170;5;109
314;03/07/2023 21:18;33.66;0;1407027170;5;109
314;04/07/2023 21:18;51.88;0;1407027170;5;99
314;06/07/2023 13:58;19.8;0;1407027170;5;86
314;15/07/2023 05:42;59.41;0;1407027170;5;21
314;19/07/2023 21:05;51.49;0;1407027170;5;109
314;22/07/2023 14:26;56.63;0;1407027170;5;109
314;27/07/2023 20:40;57.43;0;1407027170;5;29
314;28/07/2023 20:18;52.67;0;1407027170;5;99
314;03/08/2023 21:41;59.41;0;1407027170;5;29
314;07/08/2023 16:30;55.84;0;1407027170;5;21
314;22/08/2023 21:22;56.24;0;1407027170;5;109
314;01/09/2023 18:21;59.41;0;1407027170;5;29
314;08/09/2023 19:24;67.33;0;1407027170;5;99
314;21/09/2023 01:39;85.15;0;1407027170;5;29
314;04/10/2023 19:08;80.75;0;1407027170;5;109
314;13/10/2023 18:26;71.68;0;1407027170;5;109
314;17/10/2023 00:44;68.12;0;1407027170;5;29
314;09/01/2024 18:06;19.8;0;1407027170;5;100
314;15/01/2024 18:50;57.03;0;1407027170;5;86
314;20/01/2024 01:05;53.07;0;1407027170;5;68
314;23/01/2024 16:35;29.7;0;1407027170;5;109
314;05/02/2024 18:00;58.22;0;1407027170;5;29
314;06/02/2024 10:03;47.52;0;1407027170;5;98
314;11/02/2024 16:09;49.5;0;1407027170;5;68
314;28/02/2024 12:32;58.22;0;1407027170;5;86
314;06/03/2024 08:48;37.62;0;1407027170;5;99
314;11/03/2024 15:27;50.3;0;1407027170;5;109
232;01/06/2023 15:44;36.78;0;1407043939;2;109
232;06/06/2023 22:29;67.51;0;1407043939;2;100
232;07/06/2023 15:42;30.23;0;1407043939;2;109
232;09/06/2023 10:01;8.56;0;1407043939;2;104
232;09/06/2023 10:00;51.89;0;1407043939;2;104
232;14/06/2023 11:20;62.97;0;1407043939;2;104
232;15/06/2023 19:58;39.29;0;1407043939;2;109
232;20/06/2023 22:29;55.42;0;1407043939;2;100
232;21/06/2023 16:07;37.78;0;1407043939;2;109
232;12/07/2023 08:19;30.23;0;1407043939;2;100
232;12/07/2023 14:52;46.85;0;1407043939;2;109
232;13/07/2023 13:24;51.47;0;1407043939;2;109
232;18/07/2023 08:11;40.3;0;1407043939;2;100
232;18/07/2023 15:58;52.9;0;1407043939;2;109
232;10/08/2023 12:33;95.72;0;1407043939;2;94
232;19/08/2023 12:40;91.69;0;1407043939;2;89
232;19/08/2023 16:36;70.53;0;1407043939;2;94
232;23/08/2023 19:00;55.42;0;1407043939;2;100
232;27/08/2023 13:17;60.45;0;1407043939;2;95
232;31/08/2023 09:05;60.45;0;1407043939;2;100
232;31/08/2023 16:17;27.71;0;1407043939;2;109
232;07/09/2023 08:11;45.34;0;1407043939;2;99
232;07/09/2023 17:03;35.26;0;1407043939;2;109
232;13/09/2023 18:24;40.3;0;1407043939;2;100
232;14/09/2023 19:45;36.27;0;1407043939;2;84
232;18/09/2023 09:23;57.93;0;1407043939;2;100
232;18/09/2023 20:56;25.19;0;1407043939;2;21
232;05/10/2023 19:31;42.82;0;1407043939;2;109
232;25/10/2023 22:21;20.15;0;1407043939;2;98
232;26/10/2023 17:08;15.11;0;1407043939;2;75
232;21/01/2024 10:04;45.34;0;1407043939;2;77
232;21/01/2024 06:42;52.9;0;1407043939;2;100
232;17/02/2024 15:00;37.78;0;1407043939;2;109
410;01/06/2023 15:17;50.38;0;1407024995;2;94
410;21/06/2023 18:14;31.23;0;1407024995;2;94
410;03/07/2023 10:05;30.23;0;1407024995;2;94
410;16/07/2023 11:06;26.2;0;1407024995;2;72
410;22/07/2023 11:10;25.19;0;1407024995;2;94
410;05/08/2023 11:31;31.23;0;1407024995;2;94
410;08/08/2023 14:33;30.23;0;1407024995;2;72
410;16/08/2023 21:22;20.15;0;1407024995;2;94
410;08/09/2023 13:33;40.3;0;1407024995;2;94
410;17/09/2023 21:00;41.31;0;1407024995;2;94
410;02/10/2023 09:41;40.3;0;1407024995;2;94
410;14/10/2023 20:15;40.3;0;1407024995;2;94
410;10/12/2023 23:19;50.38;0;1407024995;2;94
410;18/01/2024 09:07;6.05;0;1407024995;2;94
410;19/01/2024 19:47;25.19;0;1407024995;2;94
410;04/02/2024 11:51;25.19;0;1407024995;2;91
410;16/02/2024 15:27;26.2;0;1407024995;2;90
410;16/02/2024 20:55;30.23;0;1407024995;2;94
410;03/03/2024 18:05;50.38;0;1407024995;2;94
